nodenumber,    x-coordinate,    y-coordinate,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      x-velocity,      y-velocity,        pressure
     11003, 5.220686307E-02, 8.500000000E-02, 5.220686307E-02, 8.500000000E-02, 1.115846845E-06, 5.248314739E-10, 0.000000000E+00, 0.000000000E+00, 1.224710783E-01
     11004, 5.284353122E-02, 8.500000000E-02, 5.284353122E-02, 8.500000000E-02, 1.109797233E-06, 5.220590824E-10, 0.000000000E+00, 0.000000000E+00, 1.231180878E-01
     11005, 5.348019936E-02, 8.500000000E-02, 5.348019936E-02, 8.500000000E-02, 1.111079257E-06, 5.226859212E-10, 0.000000000E+00, 0.000000000E+00, 1.235254109E-01
     11006, 5.411686751E-02, 8.500000000E-02, 5.411686751E-02, 8.500000000E-02, 1.107746271E-06, 5.211069061E-10, 0.000000000E+00, 0.000000000E+00, 1.238437957E-01
     11007, 5.475353565E-02, 8.500000000E-02, 5.475353565E-02, 8.500000000E-02, 1.075500941E-06, 5.059434157E-10, 0.000000000E+00, 0.000000000E+00, 1.237217915E-01
     11008, 5.539020380E-02, 8.500000000E-02, 5.539020380E-02, 8.500000000E-02, 1.077419234E-06, 5.069611043E-10, 0.000000000E+00, 0.000000000E+00, 1.238512384E-01
     11009, 5.602687194E-02, 8.500000000E-02, 5.602687194E-02, 8.500000000E-02, 1.119661872E-06, 5.269116277E-10, 0.000000000E+00, 0.000000000E+00, 1.247461821E-01
     11010, 5.666354009E-02, 8.500000000E-02, 5.666354009E-02, 8.500000000E-02, 1.125797570E-06, 5.297451875E-10, 0.000000000E+00, 0.000000000E+00, 1.253727987E-01
     11011, 5.730020824E-02, 8.500000000E-02, 5.730020824E-02, 8.500000000E-02, 1.110466886E-06, 5.224581768E-10, 0.000000000E+00, 0.000000000E+00, 1.252186833E-01
     11012, 5.793687638E-02, 8.500000000E-02, 5.793687638E-02, 8.500000000E-02, 1.067478251E-06, 5.022331863E-10, 0.000000000E+00, 0.000000000E+00, 1.247531710E-01
     11013, 5.857354453E-02, 8.500000000E-02, 5.857354453E-02, 8.500000000E-02, 1.036383093E-06, 4.876761018E-10, 0.000000000E+00, 0.000000000E+00, 1.244980125E-01
     11014, 5.921021267E-02, 8.500000000E-02, 5.921021267E-02, 8.500000000E-02, 1.048180943E-06, 4.933267078E-10, 0.000000000E+00, 0.000000000E+00, 1.248921577E-01
     11015, 5.984688082E-02, 8.500000000E-02, 5.984688082E-02, 8.500000000E-02, 1.062645874E-06, 5.001708853E-10, 0.000000000E+00, 0.000000000E+00, 1.256598423E-01
     11016, 6.048354897E-02, 8.500000000E-02, 6.048354897E-02, 8.500000000E-02, 1.060378883E-06, 4.990500419E-10, 0.000000000E+00, 0.000000000E+00, 1.260913099E-01
     11017, 6.112021711E-02, 8.500000000E-02, 6.112021711E-02, 8.500000000E-02, 1.046903869E-06, 4.926439063E-10, 0.000000000E+00, 0.000000000E+00, 1.258908577E-01
     11018, 6.175688526E-02, 8.500000000E-02, 6.175688526E-02, 8.500000000E-02, 1.012280579E-06, 4.763234927E-10, 0.000000000E+00, 0.000000000E+00, 1.253199123E-01
     11019, 6.239355340E-02, 8.500000000E-02, 6.239355340E-02, 8.500000000E-02, 9.671144238E-07, 4.551141398E-10, 0.000000000E+00, 0.000000000E+00, 1.246946409E-01
     11020, 6.303022155E-02, 8.500000000E-02, 6.303022155E-02, 8.500000000E-02, 9.525959714E-07, 4.483853047E-10, 0.000000000E+00, 0.000000000E+00, 1.245881663E-01
     11021, 6.366688969E-02, 8.500000000E-02, 6.366688969E-02, 8.500000000E-02, 9.782937895E-07, 4.605944557E-10, 0.000000000E+00, 0.000000000E+00, 1.253066929E-01
     11022, 6.430355784E-02, 8.500000000E-02, 6.430355784E-02, 8.500000000E-02, 1.032275999E-06, 4.861073071E-10, 0.000000000E+00, 0.000000000E+00, 1.266028533E-01
     11023, 6.494022599E-02, 8.500000000E-02, 6.494022599E-02, 8.500000000E-02, 1.075143201E-06, 5.063278731E-10, 0.000000000E+00, 0.000000000E+00, 1.282307173E-01
     11024, 6.557689413E-02, 8.500000000E-02, 6.557689413E-02, 8.500000000E-02, 1.083222452E-06, 5.100805676E-10, 0.000000000E+00, 0.000000000E+00, 1.294689453E-01
     11025, 6.621356228E-02, 8.500000000E-02, 6.621356228E-02, 8.500000000E-02, 1.056359099E-06, 4.973871784E-10, 0.000000000E+00, 0.000000000E+00, 1.300271787E-01
     11026, 6.685023042E-02, 8.500000000E-02, 6.685023042E-02, 8.500000000E-02, 1.020122520E-06, 4.803600800E-10, 0.000000000E+00, 0.000000000E+00, 1.303733242E-01
     11027, 6.748689857E-02, 8.500000000E-02, 6.748689857E-02, 8.500000000E-02, 1.014387263E-06, 4.777385033E-10, 0.000000000E+00, 0.000000000E+00, 1.311482651E-01
     11028, 6.812356671E-02, 8.500000000E-02, 6.812356671E-02, 8.500000000E-02, 1.028170177E-06, 4.842800563E-10, 0.000000000E+00, 0.000000000E+00, 1.323017141E-01
     11029, 6.876023486E-02, 8.500000000E-02, 6.876023486E-02, 8.500000000E-02, 1.036225674E-06, 4.880704350E-10, 0.000000000E+00, 0.000000000E+00, 1.334128291E-01
     11030, 6.939690301E-02, 8.500000000E-02, 6.939690301E-02, 8.500000000E-02, 1.028443813E-06, 4.843826141E-10, 0.000000000E+00, 0.000000000E+00, 1.342413221E-01
     11031, 7.003357115E-02, 8.500000000E-02, 7.003357115E-02, 8.500000000E-02, 1.018548413E-06, 4.796916651E-10, 0.000000000E+00, 0.000000000E+00, 1.348169832E-01
     11032, 7.067023930E-02, 8.500000000E-02, 7.067023930E-02, 8.500000000E-02, 9.821816791E-07, 4.625762809E-10, 0.000000000E+00, 0.000000000E+00, 1.350897886E-01
     11033, 7.130690744E-02, 8.500000000E-02, 7.130690744E-02, 8.500000000E-02, 1.025234884E-06, 4.830029021E-10, 0.000000000E+00, 0.000000000E+00, 1.359504300E-01
     11034, 7.194357559E-02, 8.500000000E-02, 7.194357559E-02, 8.500000000E-02, 1.119223609E-06, 5.273216616E-10, 0.000000000E+00, 0.000000000E+00, 1.379128099E-01
     11035, 7.258024374E-02, 8.500000000E-02, 7.258024374E-02, 8.500000000E-02, 1.106280426E-06, 5.211441467E-10, 0.000000000E+00, 0.000000000E+00, 1.390968836E-01
     11036, 7.321691188E-02, 8.500000000E-02, 7.321691188E-02, 8.500000000E-02, 1.095799342E-06, 5.162417331E-10, 0.000000000E+00, 0.000000000E+00, 1.397397596E-01
     11037, 7.385358003E-02, 8.500000000E-02, 7.385358003E-02, 8.500000000E-02, 1.111289758E-06, 5.235612001E-10, 0.000000000E+00, 0.000000000E+00, 1.409144193E-01
     11038, 7.449024817E-02, 8.500000000E-02, 7.449024817E-02, 8.500000000E-02, 1.080298293E-06, 5.089300385E-10, 0.000000000E+00, 0.000000000E+00, 1.417022564E-01
     11039, 7.512691632E-02, 8.500000000E-02, 7.512691632E-02, 8.500000000E-02, 1.045398830E-06, 4.925280524E-10, 0.000000000E+00, 0.000000000E+00, 1.422789661E-01
     11040, 7.576358446E-02, 8.500000000E-02, 7.576358446E-02, 8.500000000E-02, 1.046269456E-06, 4.930177213E-10, 0.000000000E+00, 0.000000000E+00, 1.433896334E-01
     11041, 7.640025261E-02, 8.500000000E-02, 7.640025261E-02, 8.500000000E-02, 1.063076125E-06, 5.009674552E-10, 0.000000000E+00, 0.000000000E+00, 1.448546659E-01
     11042, 7.703692076E-02, 8.500000000E-02, 7.703692076E-02, 8.500000000E-02, 1.070613109E-06, 5.044630175E-10, 0.000000000E+00, 0.000000000E+00, 1.461544054E-01
     11043, 7.767358890E-02, 8.500000000E-02, 7.767358890E-02, 8.500000000E-02, 1.036286716E-06, 4.882392025E-10, 0.000000000E+00, 0.000000000E+00, 1.468731792E-01
     11044, 7.831025705E-02, 8.500000000E-02, 7.831025705E-02, 8.500000000E-02, 1.036353933E-06, 4.882665961E-10, 0.000000000E+00, 0.000000000E+00, 1.478173673E-01
     11045, 7.894692519E-02, 8.500000000E-02, 7.894692519E-02, 8.500000000E-02, 1.075056399E-06, 5.063508338E-10, 0.000000000E+00, 0.000000000E+00, 1.493498797E-01
     11046, 7.958359334E-02, 8.500000000E-02, 7.958359334E-02, 8.500000000E-02, 1.058639388E-06, 4.982529677E-10, 0.000000000E+00, 0.000000000E+00, 1.504914915E-01
     11047, 8.022026148E-02, 8.500000000E-02, 8.022026148E-02, 8.500000000E-02, 1.017653011E-06, 4.784260793E-10, 0.000000000E+00, 0.000000000E+00, 1.511699885E-01
     11048, 8.085692963E-02, 8.500000000E-02, 8.085692963E-02, 8.500000000E-02, 1.032457549E-06, 4.844874427E-10, 0.000000000E+00, 0.000000000E+00, 1.522884822E-01
     11049, 8.149359778E-02, 8.500000000E-02, 8.149359778E-02, 8.500000000E-02, 1.054587771E-06, 4.934987181E-10, 0.000000000E+00, 0.000000000E+00, 1.538231184E-01
     11050, 8.213026592E-02, 8.500000000E-02, 8.213026592E-02, 8.500000000E-02, 1.021840363E-06, 4.763863511E-10, 0.000000000E+00, 0.000000000E+00, 1.549865756E-01
     11051, 8.276693407E-02, 8.500000000E-02, 8.276693407E-02, 8.500000000E-02, 1.006990037E-06, 4.674286368E-10, 0.000000000E+00, 0.000000000E+00, 1.561083363E-01
     11052, 8.340360221E-02, 8.500000000E-02, 8.340360221E-02, 8.500000000E-02, 1.014657054E-06, 4.689361802E-10, 0.000000000E+00, 0.000000000E+00, 1.575021328E-01
     11053, 8.404027036E-02, 8.500000000E-02, 8.404027036E-02, 8.500000000E-02, 1.016552541E-06, 4.680057006E-10, 0.000000000E+00, 0.000000000E+00, 1.587031490E-01
     11054, 8.467693851E-02, 8.500000000E-02, 8.467693851E-02, 8.500000000E-02, 9.928253168E-07, 4.559204299E-10, 0.000000000E+00, 0.000000000E+00, 1.595788216E-01
     11055, 8.531360665E-02, 8.500000000E-02, 8.531360665E-02, 8.500000000E-02, 9.653289120E-07, 4.429261005E-10, 0.000000000E+00, 0.000000000E+00, 1.605196761E-01
     11056, 8.595027480E-02, 8.500000000E-02, 8.595027480E-02, 8.500000000E-02, 9.870721798E-07, 4.533443679E-10, 0.000000000E+00, 0.000000000E+00, 1.619199178E-01
     11057, 8.658694294E-02, 8.500000000E-02, 8.658694294E-02, 8.500000000E-02, 1.022272318E-06, 4.706325873E-10, 0.000000000E+00, 0.000000000E+00, 1.637501401E-01
     11058, 8.722361109E-02, 8.500000000E-02, 8.722361109E-02, 8.500000000E-02, 1.023546798E-06, 4.727634205E-10, 0.000000000E+00, 0.000000000E+00, 1.655791381E-01
     11059, 8.786027923E-02, 8.500000000E-02, 8.786027923E-02, 8.500000000E-02, 1.014895397E-06, 4.705053346E-10, 0.000000000E+00, 0.000000000E+00, 1.669905008E-01
     11060, 8.849694738E-02, 8.500000000E-02, 8.849694738E-02, 8.500000000E-02, 9.916844251E-07, 4.614465416E-10, 0.000000000E+00, 0.000000000E+00, 1.680004631E-01
     11061, 8.913361553E-02, 8.500000000E-02, 8.913361553E-02, 8.500000000E-02, 9.687826580E-07, 4.523811331E-10, 0.000000000E+00, 0.000000000E+00, 1.690495188E-01
     11062, 8.977028367E-02, 8.500000000E-02, 8.977028367E-02, 8.500000000E-02, 9.723266293E-07, 4.553667206E-10, 0.000000000E+00, 0.000000000E+00, 1.704089101E-01
     11063, 9.040695182E-02, 8.500000000E-02, 9.040695182E-02, 8.500000000E-02, 9.838826274E-07, 4.618079337E-10, 0.000000000E+00, 0.000000000E+00, 1.719218361E-01
     11064, 9.104361996E-02, 8.500000000E-02, 9.104361996E-02, 8.500000000E-02, 9.664757939E-07, 4.543973368E-10, 0.000000000E+00, 0.000000000E+00, 1.732744335E-01
     11065, 9.168028811E-02, 8.500000000E-02, 9.168028811E-02, 8.500000000E-02, 1.020184815E-06, 4.803787631E-10, 0.000000000E+00, 0.000000000E+00, 1.752536587E-01
     11066, 9.231695625E-02, 8.500000000E-02, 9.231695625E-02, 8.500000000E-02, 1.150583615E-06, 5.422917326E-10, 0.000000000E+00, 0.000000000E+00, 1.785488266E-01
     11067, 9.295362440E-02, 8.500000000E-02, 9.295362440E-02, 8.500000000E-02, 1.199854398E-06, 5.656759593E-10, 0.000000000E+00, 0.000000000E+00, 1.816233025E-01
     11068, 9.359029255E-02, 8.500000000E-02, 9.359029255E-02, 8.500000000E-02, 1.166703432E-06, 5.500176431E-10, 0.000000000E+00, 0.000000000E+00, 1.832268728E-01
     11069, 9.422696069E-02, 8.500000000E-02, 9.422696069E-02, 8.500000000E-02, 1.108742526E-06, 5.226791799E-10, 0.000000000E+00, 0.000000000E+00, 1.837675820E-01
     11070, 9.486362884E-02, 8.500000000E-02, 9.486362884E-02, 8.500000000E-02, 1.043748306E-06, 4.920847110E-10, 0.000000000E+00, 0.000000000E+00, 1.839941360E-01
     11071, 9.550029698E-02, 8.500000000E-02, 9.550029698E-02, 8.500000000E-02, 9.736992691E-07, 4.591334306E-10, 0.000000000E+00, 0.000000000E+00, 1.843330236E-01
     11072, 9.613696513E-02, 8.500000000E-02, 9.613696513E-02, 8.500000000E-02, 9.337691798E-07, 4.403652173E-10, 0.000000000E+00, 0.000000000E+00, 1.850634473E-01
     11073, 9.677363328E-02, 8.500000000E-02, 9.677363328E-02, 8.500000000E-02, 8.890282480E-07, 4.193333868E-10, 0.000000000E+00, 0.000000000E+00, 1.859034160E-01
     11074, 9.741030142E-02, 8.500000000E-02, 9.741030142E-02, 8.500000000E-02, 9.569050563E-07, 4.515136614E-10, 0.000000000E+00, 0.000000000E+00, 1.876703258E-01
     11075, 9.804696957E-02, 8.500000000E-02, 9.804696957E-02, 8.500000000E-02, 1.075519497E-06, 5.075438443E-10, 0.000000000E+00, 0.000000000E+00, 1.906754956E-01
     11076, 9.868363771E-02, 8.500000000E-02, 9.868363771E-02, 8.500000000E-02, 1.078069779E-06, 5.086643436E-10, 0.000000000E+00, 0.000000000E+00, 1.930135711E-01
     11077, 9.932030586E-02, 8.500000000E-02, 9.932030586E-02, 8.500000000E-02, 1.055350008E-06, 4.978785508E-10, 0.000000000E+00, 0.000000000E+00, 1.945106763E-01
     11078, 9.995697400E-02, 8.500000000E-02, 9.995697400E-02, 8.500000000E-02, 1.011222947E-06, 4.770650441E-10, 0.000000000E+00, 0.000000000E+00, 1.957725453E-01
     11079, 1.005936421E-01, 8.500000000E-02, 1.005936421E-01, 8.500000000E-02, 9.776794189E-07, 4.612949404E-10, 0.000000000E+00, 0.000000000E+00, 1.971616516E-01
     11080, 1.012303103E-01, 8.500000000E-02, 1.012303103E-01, 8.500000000E-02, 9.875108343E-07, 4.659685945E-10, 0.000000000E+00, 0.000000000E+00, 1.989926796E-01
     11081, 1.018669784E-01, 8.500000000E-02, 1.018669784E-01, 8.500000000E-02, 9.783201011E-07, 4.616412650E-10, 0.000000000E+00, 0.000000000E+00, 2.007914584E-01
     11082, 1.025036466E-01, 8.500000000E-02, 1.025036466E-01, 8.500000000E-02, 9.689486756E-07, 4.572462804E-10, 0.000000000E+00, 0.000000000E+00, 2.025238883E-01
     11083, 1.031403147E-01, 8.500000000E-02, 1.031403147E-01, 8.500000000E-02, 9.880337346E-07, 4.662707122E-10, 0.000000000E+00, 0.000000000E+00, 2.044631956E-01
     11084, 1.037769829E-01, 8.500000000E-02, 1.037769829E-01, 8.500000000E-02, 9.960188190E-07, 4.700199737E-10, 0.000000000E+00, 0.000000000E+00, 2.063248680E-01
     11085, 1.044136510E-01, 8.500000000E-02, 1.044136510E-01, 8.500000000E-02, 9.919103477E-07, 4.680471065E-10, 0.000000000E+00, 0.000000000E+00, 2.078185794E-01
     11086, 1.050503192E-01, 8.500000000E-02, 1.050503192E-01, 8.500000000E-02, 9.581401241E-07, 4.521190149E-10, 0.000000000E+00, 0.000000000E+00, 2.090159896E-01
     11087, 1.056869873E-01, 8.500000000E-02, 1.056869873E-01, 8.500000000E-02, 9.300712223E-07, 4.389349685E-10, 0.000000000E+00, 0.000000000E+00, 2.103177719E-01
     11088, 1.063236555E-01, 8.500000000E-02, 1.063236555E-01, 8.500000000E-02, 9.491057305E-07, 4.479901017E-10, 0.000000000E+00, 0.000000000E+00, 2.121700084E-01
     11089, 1.069603236E-01, 8.500000000E-02, 1.069603236E-01, 8.500000000E-02, 9.750488350E-07, 4.602601196E-10, 0.000000000E+00, 0.000000000E+00, 2.143690944E-01
     11090, 1.075969918E-01, 8.500000000E-02, 1.075969918E-01, 8.500000000E-02, 9.847953397E-07, 4.648387671E-10, 0.000000000E+00, 0.000000000E+00, 2.163544168E-01
     11091, 1.082336599E-01, 8.500000000E-02, 1.082336599E-01, 8.500000000E-02, 9.753501243E-07, 4.603558013E-10, 0.000000000E+00, 0.000000000E+00, 2.180373937E-01
     11092, 1.088703280E-01, 8.500000000E-02, 1.088703280E-01, 8.500000000E-02, 9.659487491E-07, 4.559050509E-10, 0.000000000E+00, 0.000000000E+00, 2.194887041E-01
     11093, 1.095069962E-01, 8.500000000E-02, 1.095069962E-01, 8.500000000E-02, 9.584321193E-07, 4.523857427E-10, 0.000000000E+00, 0.000000000E+00, 2.209092467E-01
     11094, 1.101436643E-01, 8.500000000E-02, 1.101436643E-01, 8.500000000E-02, 9.459912962E-07, 4.465672506E-10, 0.000000000E+00, 0.000000000E+00, 2.226409027E-01
     11095, 1.107803325E-01, 8.500000000E-02, 1.107803325E-01, 8.500000000E-02, 9.194050714E-07, 4.340560724E-10, 0.000000000E+00, 0.000000000E+00, 2.245827460E-01
     11096, 1.114170006E-01, 8.500000000E-02, 1.114170006E-01, 8.500000000E-02, 9.294272212E-07, 4.388356432E-10, 0.000000000E+00, 0.000000000E+00, 2.266512882E-01
     11097, 1.120536688E-01, 8.500000000E-02, 1.120536688E-01, 8.500000000E-02, 9.992056781E-07, 4.718260749E-10, 0.000000000E+00, 0.000000000E+00, 2.292924503E-01
     11098, 1.126903369E-01, 8.500000000E-02, 1.126903369E-01, 8.500000000E-02, 1.045601849E-06, 4.937273051E-10, 0.000000000E+00, 0.000000000E+00, 2.321190520E-01
     11099, 1.133270051E-01, 8.500000000E-02, 1.133270051E-01, 8.500000000E-02, 1.083222784E-06, 5.114582954E-10, 0.000000000E+00, 0.000000000E+00, 2.346353639E-01
     11100, 1.139636732E-01, 8.500000000E-02, 1.139636732E-01, 8.500000000E-02, 1.091343728E-06, 5.152835845E-10, 0.000000000E+00, 0.000000000E+00, 2.370036514E-01
     11101, 1.146003414E-01, 8.500000000E-02, 1.146003414E-01, 8.500000000E-02, 1.048785562E-06, 4.951798161E-10, 0.000000000E+00, 0.000000000E+00, 2.391159648E-01
     11102, 1.152370095E-01, 8.500000000E-02, 1.152370095E-01, 8.500000000E-02, 1.028389798E-06, 4.855253050E-10, 0.000000000E+00, 0.000000000E+00, 2.409338517E-01
     11103, 1.158736776E-01, 8.500000000E-02, 1.158736776E-01, 8.500000000E-02, 1.038917048E-06, 4.904418243E-10, 0.000000000E+00, 0.000000000E+00, 2.425879901E-01
     11104, 1.165103458E-01, 8.500000000E-02, 1.165103458E-01, 8.500000000E-02, 1.019280672E-06, 4.810627054E-10, 0.000000000E+00, 0.000000000E+00, 2.437488655E-01
     11105, 1.171470139E-01, 8.500000000E-02, 1.171470139E-01, 8.500000000E-02, 9.458371611E-07, 4.462736092E-10, 0.000000000E+00, 0.000000000E+00, 2.439572355E-01
     11106, 1.177836821E-01, 8.500000000E-02, 1.177836821E-01, 8.500000000E-02, 8.287035997E-07, 3.909166003E-10, 0.000000000E+00, 0.000000000E+00, 2.435843393E-01
     11107, 1.184203502E-01, 8.500000000E-02, 1.184203502E-01, 8.500000000E-02, 7.787931405E-07, 3.672561657E-10, 0.000000000E+00, 0.000000000E+00, 2.439920950E-01
     11108, 1.190570184E-01, 8.500000000E-02, 1.190570184E-01, 8.500000000E-02, 8.796144489E-07, 4.143964535E-10, 0.000000000E+00, 0.000000000E+00, 2.462316840E-01
     11109, 1.196936865E-01, 8.500000000E-02, 1.196936865E-01, 8.500000000E-02, 1.020211872E-06, 4.795147705E-10, 0.000000000E+00, 0.000000000E+00, 2.496418176E-01
     11110, 1.203303547E-01, 8.500000000E-02, 1.203303547E-01, 8.500000000E-02, 1.103900577E-06, 5.167847898E-10, 0.000000000E+00, 0.000000000E+00, 2.531632521E-01
     11111, 1.209670228E-01, 8.500000000E-02, 1.209670228E-01, 8.500000000E-02, 1.116331917E-06, 5.193448162E-10, 0.000000000E+00, 0.000000000E+00, 2.563721670E-01
     11112, 1.216036910E-01, 8.500000000E-02, 1.216036910E-01, 8.500000000E-02, 1.105760508E-06, 5.095015514E-10, 0.000000000E+00, 0.000000000E+00, 2.590045693E-01
     11113, 1.222403591E-01, 8.500000000E-02, 1.222403591E-01, 8.500000000E-02, 1.073575505E-06, 4.884181256E-10, 0.000000000E+00, 0.000000000E+00, 2.611243546E-01
     11114, 1.228770273E-01, 8.500000000E-02, 1.228770273E-01, 8.500000000E-02, 1.033861601E-06, 4.630905212E-10, 0.000000000E+00, 0.000000000E+00, 2.630378319E-01
     11115, 1.235136954E-01, 8.500000000E-02, 1.235136954E-01, 8.500000000E-02, 1.021516933E-06, 4.499046353E-10, 0.000000000E+00, 0.000000000E+00, 2.649186616E-01
     11116, 1.241503635E-01, 8.500000000E-02, 1.241503635E-01, 8.500000000E-02, 1.010330288E-06, 4.377671653E-10, 0.000000000E+00, 0.000000000E+00, 2.667207322E-01
     11117, 1.247870317E-01, 8.500000000E-02, 1.247870317E-01, 8.500000000E-02, 9.889701166E-07, 4.228371282E-10, 0.000000000E+00, 0.000000000E+00, 2.682629015E-01
     11118, 1.254236998E-01, 8.500000000E-02, 1.254236998E-01, 8.500000000E-02, 9.656467012E-07, 4.093218632E-10, 0.000000000E+00, 0.000000000E+00, 2.695814722E-01
     11119, 1.260603680E-01, 8.500000000E-02, 1.260603680E-01, 8.500000000E-02, 9.188315058E-07, 3.884808060E-10, 0.000000000E+00, 0.000000000E+00, 2.708580144E-01
     11120, 1.266970361E-01, 8.500000000E-02, 1.266970361E-01, 8.500000000E-02, 9.230370937E-07, 3.922277916E-10, 0.000000000E+00, 0.000000000E+00, 2.726418194E-01
     11121, 1.273337043E-01, 8.500000000E-02, 1.273337043E-01, 8.500000000E-02, 1.004703887E-06, 4.316240925E-10, 0.000000000E+00, 0.000000000E+00, 2.752795715E-01
     11122, 1.279703724E-01, 8.500000000E-02, 1.279703724E-01, 8.500000000E-02, 1.069685837E-06, 4.660718245E-10, 0.000000000E+00, 0.000000000E+00, 2.782195178E-01
     11123, 1.286070406E-01, 8.500000000E-02, 1.286070406E-01, 8.500000000E-02, 1.062135464E-06, 4.698126572E-10, 0.000000000E+00, 0.000000000E+00, 2.806793266E-01
     11124, 1.292437087E-01, 8.500000000E-02, 1.292437087E-01, 8.500000000E-02, 1.004384918E-06, 4.510374747E-10, 0.000000000E+00, 0.000000000E+00, 2.825021109E-01
     11125, 1.298803769E-01, 8.500000000E-02, 1.298803769E-01, 8.500000000E-02, 9.809284569E-07, 4.465983617E-10, 0.000000000E+00, 0.000000000E+00, 2.840804999E-01
     11126, 1.305170450E-01, 8.500000000E-02, 1.305170450E-01, 8.500000000E-02, 9.563531659E-07, 4.403874794E-10, 0.000000000E+00, 0.000000000E+00, 2.856872036E-01
     11127, 1.311537131E-01, 8.500000000E-02, 1.311537131E-01, 8.500000000E-02, 9.375575593E-07, 4.359988915E-10, 0.000000000E+00, 0.000000000E+00, 2.873180772E-01
     11128, 1.317903813E-01, 8.500000000E-02, 1.317903813E-01, 8.500000000E-02, 9.951411547E-07, 4.666806272E-10, 0.000000000E+00, 0.000000000E+00, 2.894292462E-01
     11129, 1.324270494E-01, 8.500000000E-02, 1.324270494E-01, 8.500000000E-02, 1.025417424E-06, 4.834967623E-10, 0.000000000E+00, 0.000000000E+00, 2.918054706E-01
     11130, 1.330637176E-01, 8.500000000E-02, 1.330637176E-01, 8.500000000E-02, 9.892146483E-07, 4.672706893E-10, 0.000000000E+00, 0.000000000E+00, 2.937043543E-01
     11131, 1.337003857E-01, 8.500000000E-02, 1.337003857E-01, 8.500000000E-02, 9.673122202E-07, 4.569036289E-10, 0.000000000E+00, 0.000000000E+00, 2.953774944E-01
     11132, 1.343370539E-01, 8.500000000E-02, 1.343370539E-01, 8.500000000E-02, 9.650794837E-07, 4.558279011E-10, 0.000000000E+00, 0.000000000E+00, 2.970042267E-01
     11133, 1.349737220E-01, 8.500000000E-02, 1.349737220E-01, 8.500000000E-02, 9.383573022E-07, 4.432063770E-10, 0.000000000E+00, 0.000000000E+00, 2.985102395E-01
     11134, 1.356103902E-01, 8.500000000E-02, 1.356103902E-01, 8.500000000E-02, 9.178100079E-07, 4.335300029E-10, 0.000000000E+00, 0.000000000E+00, 3.000918280E-01
     11135, 1.362470583E-01, 8.500000000E-02, 1.362470583E-01, 8.500000000E-02, 9.444080674E-07, 4.461110812E-10, 0.000000000E+00, 0.000000000E+00, 3.020292282E-01
     11136, 1.368837265E-01, 8.500000000E-02, 1.368837265E-01, 8.500000000E-02, 9.494978077E-07, 4.485257088E-10, 0.000000000E+00, 0.000000000E+00, 3.040470550E-01
     11137, 1.375203946E-01, 8.500000000E-02, 1.375203946E-01, 8.500000000E-02, 9.564602490E-07, 4.518330539E-10, 0.000000000E+00, 0.000000000E+00, 3.060703987E-01
     11138, 1.381570628E-01, 8.500000000E-02, 1.381570628E-01, 8.500000000E-02, 9.861987767E-07, 4.658769890E-10, 0.000000000E+00, 0.000000000E+00, 3.082437451E-01
     11139, 1.387937309E-01, 8.500000000E-02, 1.387937309E-01, 8.500000000E-02, 9.924836405E-07, 4.688071562E-10, 0.000000000E+00, 0.000000000E+00, 3.101939167E-01
     11140, 1.394303990E-01, 8.500000000E-02, 1.394303990E-01, 8.500000000E-02, 9.785082319E-07, 4.621639743E-10, 0.000000000E+00, 0.000000000E+00, 3.117248458E-01
     11141, 1.400670672E-01, 8.500000000E-02, 1.400670672E-01, 8.500000000E-02, 9.288196596E-07, 4.386966989E-10, 0.000000000E+00, 0.000000000E+00, 3.129666186E-01
     11142, 1.407037353E-01, 8.500000000E-02, 1.407037353E-01, 8.500000000E-02, 9.007241359E-07, 4.254787986E-10, 0.000000000E+00, 0.000000000E+00, 3.143412367E-01
     11143, 1.413404035E-01, 8.500000000E-02, 1.413404035E-01, 8.500000000E-02, 9.364474997E-07, 4.424018545E-10, 0.000000000E+00, 0.000000000E+00, 3.163650036E-01
     11144, 1.419770716E-01, 8.500000000E-02, 1.419770716E-01, 8.500000000E-02, 9.785541832E-07, 4.623027311E-10, 0.000000000E+00, 0.000000000E+00, 3.186709988E-01
     11145, 1.426137398E-01, 8.500000000E-02, 1.426137398E-01, 8.500000000E-02, 1.016514581E-06, 4.802583383E-10, 0.000000000E+00, 0.000000000E+00, 3.209930670E-01
     11146, 1.432504079E-01, 8.500000000E-02, 1.432504079E-01, 8.500000000E-02, 1.032920616E-06, 4.880115083E-10, 0.000000000E+00, 0.000000000E+00, 3.234753027E-01
     11147, 1.438870761E-01, 8.500000000E-02, 1.438870761E-01, 8.500000000E-02, 1.025543991E-06, 4.844524295E-10, 0.000000000E+00, 0.000000000E+00, 3.255668332E-01
     11148, 1.445237442E-01, 8.500000000E-02, 1.445237442E-01, 8.500000000E-02, 9.893732934E-07, 4.673026959E-10, 0.000000000E+00, 0.000000000E+00, 3.271114377E-01
     11149, 1.451604124E-01, 8.500000000E-02, 1.451604124E-01, 8.500000000E-02, 9.948013593E-07, 4.697932434E-10, 0.000000000E+00, 0.000000000E+00, 3.287529675E-01
     11150, 1.457970805E-01, 8.500000000E-02, 1.457970805E-01, 8.500000000E-02, 1.037314081E-06, 4.895963030E-10, 0.000000000E+00, 0.000000000E+00, 3.308302147E-01
